,Title,Section,URL,Act_Name,Date,Document Num,CompleteAct_URL,CompleteAct_DocNum,Headline
2515,"Section 38Z(2)(ii) in The Wild Life (Protection) Amendment Act,   2006",Section 38Z(2)(ii),https://indiankanoon.org/doc/1993289/,The Wild Life (Protection) Amendment Act,2006,1993289,https://indiankanoon.org/doc/960113/,960113,"
    Section 38Z(2)(ii) in The Wild Life (Protection) Amendment Act,   2006   (ii)  such other powers as may be prescribed 
  "
2516,"Section 38Z(2) in The Wild Life (Protection) Amendment Act,   2006",Section 38Z(2),https://indiankanoon.org/doc/1560781/,The Wild Life (Protection) Amendment Act,2006,1560781,https://indiankanoon.org/doc/960113/,960113,"
    Section 38Z(2) in The Wild Life (Protection) Amendment Act,   2006   (2)  The Wildlife Crime Control Bureau shall exercise 
  "
2517,"Section 38Z in The Wild Life (Protection) Amendment Act,   2006",Section 38Z,https://indiankanoon.org/doc/662231/,The Wild Life Amendment Act,2006,662231,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 38Z in The Wild Life (Protection) Amendment Act,   2006   38Z.  Powers and functions of the Wildlife Crime 
  "
2518,"Section 3(1D) in The Wild Life (Protection) Amendment Act,   2006",Section 3(1D),https://indiankanoon.org/doc/848045/,The Wild Life (Protection) Amendment Act,2006,848045,https://indiankanoon.org/doc/960113/,960113,"
    Section 3(1D) in The Wild Life (Protection) Amendment Act,   2006   (1D)  Whoever, abets any offence punishable under sub- section 
  "
2519,"Section 3 in The Wild Life (Protection) Amendment Act,   2006",Section 3,https://indiankanoon.org/doc/57723/,The Wild Life Amendment Act,2006,57723,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 3 in The Wild Life (Protection) Amendment Act,   2006   3.  Amendment of section 51.- In section 
  "
2520,"Section 4(ac) in The Wild Life (Protection) Amendment Act,   2006",Section 4(ac),https://indiankanoon.org/doc/1128401/,The Wild Life (Protection) Amendment Act,2006,1128401,https://indiankanoon.org/doc/960113/,960113,"
    Section 4(ac) in The Wild Life (Protection) Amendment Act,   2006   (ac)  Director of the concerned tiger reserve 
  "
2521,"Section 4 in The Wild Life (Protection) Amendment Act,   2006",Section 4,https://indiankanoon.org/doc/320761/,The Wild Life Amendment Act,2006,320761,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 4 in The Wild Life (Protection) Amendment Act,   2006   4.  In section 55 of the principal 
  "
2522,"Section 5 in The Wild Life (Protection) Amendment Act,   2006",Section 5,https://indiankanoon.org/doc/896934/,The Wild Life Amendment Act,2006,896934,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 5 in The Wild Life (Protection) Amendment Act,   2006   5.  Amendment of section 59.- In section 
  "
2523,"Section 6 in The Wild Life (Protection) Amendment Act,   2006",Section 6,https://indiankanoon.org/doc/690527/,The Wild Life Amendment Act,2006,690527,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 6 in The Wild Life (Protection) Amendment Act,   2006   6.  Amendment of section 60.- In section 
  "
2524,"Section 7(gii) in The Wild Life (Protection) Amendment Act,   2006",Section 7(gii),https://indiankanoon.org/doc/1285027/,The Wild Life (Protection) Amendment Act,2006,1285027,https://indiankanoon.org/doc/960113/,960113,"
    Section 7(gii) in The Wild Life (Protection) Amendment Act,   2006   (gii)  the salaries and allowances and other conditions 
  "
2525,"Section 7(giii) in The Wild Life (Protection) Amendment Act,   2006",Section 7(giii),https://indiankanoon.org/doc/1851194/,The Wild Life (Protection) Amendment Act,2006,1851194,https://indiankanoon.org/doc/960113/,960113,"
    Section 7(giii) in The Wild Life (Protection) Amendment Act,   2006   (giii)  the terms and conditions of service 
  "
2526,"Section 7(giv) in The Wild Life (Protection) Amendment Act,   2006",Section 7(giv),https://indiankanoon.org/doc/127277/,The Wild Life (Protection) Amendment Act,2006,127277,https://indiankanoon.org/doc/960113/,960113,"
    Section 7(giv) in The Wild Life (Protection) Amendment Act,   2006   (giv)  the form in which the annual statement 
  "
2527,"Section 7(gv) in The Wild Life (Protection) Amendment Act,   2006",Section 7(gv),https://indiankanoon.org/doc/1004519/,The Wild Life (Protection) Amendment Act,2006,1004519,https://indiankanoon.org/doc/960113/,960113,"
    Section 7(gv) in The Wild Life (Protection) Amendment Act,   2006   (gv)  the form in which and the time 
  "
2528,"Section 7(gvi) in The Wild Life (Protection) Amendment Act,   2006",Section 7(gvi),https://indiankanoon.org/doc/1969949/,The Wild Life (Protection) Amendment Act,2006,1969949,https://indiankanoon.org/doc/960113/,960113,"
    Section 7(gvi) in The Wild Life (Protection) Amendment Act,   2006   (gvi)  other powers of the Wild Life Crime Control 
  "
2529,"Section 7 in The Wild Life (Protection) Amendment Act,   2006",Section 7,https://indiankanoon.org/doc/283552/,The Wild Life Amendment Act,2006,283552,https://indiankanoon.org/doc/960113/,960113,"
    Government Act  Section 7 in The Wild Life (Protection) Amendment Act,   2006   7.  Amendment of section 63.- In section 
  "
2530,"Section 1 in The Code Of Criminal Procedure (Amendment) Amending Act,   2006",Section 1,https://indiankanoon.org/doc/383130/,The Code Of Criminal Procedure Amending Act,2006,383130,https://indiankanoon.org/doc/864516/,864516,"
    Section 1 in The Code Of Criminal Procedure (Amendment) Amending Act,   2006   1.  Short title.- This Act may be called ... Code of Criminal Procedure (Amendment) Amending 
  "
2531,"Section 2 in The Code Of Criminal Procedure (Amendment) Amending Act,   2006",Section 2,https://indiankanoon.org/doc/564571/,The Code Of Criminal Procedure Amending Act,2006,564571,https://indiankanoon.org/doc/864516/,864516,"
    Section 2 in The Code Of Criminal Procedure (Amendment) Amending Act,   2006   2.  Amendment of section ... Code of Criminal Procedure (Amendment) Act,  2005 , in section 1, in sub- section (2), after the words by notification 
  "
2532,"Section 1(1) in The Reserve Bank Of India (Amendment) Act,   2006",Section 1(1),https://indiankanoon.org/doc/1225255/,The Reserve Bank Of India (Amendment) Act,2006,1225255,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 1(1) in The Reserve Bank Of India (Amendment) Act,   2006   (1)  This Act may be called the Reserve ... Bank of India (Amendment
"
2533,"Section 1(2) in The Reserve Bank Of India (Amendment) Act,   2006",Section 1(2),https://indiankanoon.org/doc/832773/,The Reserve Bank Of India (Amendment) Act,2006,832773,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 1(2) in The Reserve Bank Of India (Amendment) Act,   2006   (2)  It shall come into force on such 
  "
2534,"Section 1 in The Reserve Bank Of India (Amendment) Act,   2006",Section 1,https://indiankanoon.org/doc/412889/,The Reserve Bank Of India Act,2006,412889,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 1 in The Reserve Bank Of India (Amendment) Act,   2006   1.  Short title and commencement.-   (1)   This ... called the Reserve Bank of India (Amendment) Act,  2006 .     (2)   It shall come into force on such date 
  "
2535,"Section 2(i)(6A)(a) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(a),https://indiankanoon.org/doc/211982/,The Reserve Bank Of India (Amendment) Act,2006,211982,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (a)  interest rate 
  "
2536,"Section 2(i)(6A)(b) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(b),https://indiankanoon.org/doc/633813/,The Reserve Bank Of India (Amendment) Act,2006,633813,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (b)  price of securities of the Central Government or a State Government 
  "
2537,"Section 2(i)(6A)(c) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(c),https://indiankanoon.org/doc/175583/,The Reserve Bank Of India (Amendment) Act,2006,175583,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (c)  price of foreign securities 
  "
2538,"Section 2(i)(6A)(d) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(d),https://indiankanoon.org/doc/82649/,The Reserve Bank Of India (Amendment) Act,2006,82649,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (d)  foreign exchange rate 
  "
2539,"Section 2(i)(6A)(e) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(e),https://indiankanoon.org/doc/1591857/,The Reserve Bank Of India (Amendment) Act,2006,1591857,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (e)  index of rates or prices 
  "
2540,"Section 2(i)(6A)(f) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(f),https://indiankanoon.org/doc/208969/,The Reserve Bank Of India (Amendment) Act,2006,208969,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (f)  credit rating or credit index 
  "
2541,"Section 2(i)(6A)(g) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(g),https://indiankanoon.org/doc/1154860/,The Reserve Bank Of India (Amendment) Act,2006,1154860,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (g)  price of gold or silver coins, or gold or silver bullion 
  "
2542,"Section 2(i)(6A)(h) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A)(h),https://indiankanoon.org/doc/499447/,The Reserve Bank Of India (Amendment) Act,2006,499447,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (h)  any other variable of similar nature 
  "
2543,"Section 2(i)(6A) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i)(6A),https://indiankanoon.org/doc/364542/,The Reserve Bank Of India (Amendment) Act,2006,364542,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (6A)  dealing in derivatives, and, with the approval of the Central Board 
  "
2544,"Section 2(i) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(i),https://indiankanoon.org/doc/1345980/,The Reserve Bank Of India (Amendment) Act,2006,1345980,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 2(i) in The Reserve Bank Of India (Amendment) Act,   2006   (i)  after clause (6), the following shall 
  "
2545,"Section 2(ii)(12AA) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(ii)(12AA),https://indiankanoon.org/doc/718632/,The Reserve Bank Of India (Amendment) Act,2006,718632,https://indiankanoon.org/doc/1568647/,1568647,"
    12AA) in The Reserve Bank Of India (Amendment) Act,   2006   (12AA)  lending or borrowing of securities of the Central Government 
  "
2546,"Section 2(ii)(12AB)(a) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(ii)(12AB)(a),https://indiankanoon.org/doc/1685576/,The Reserve Bank Of India (Amendment) Act,2006,1685576,https://indiankanoon.org/doc/1568647/,1568647,"
    12AB)(a) in The Reserve Bank Of India (Amendment) Act,   2006   (a)  repo means an instrument for borrowing funds 
  "
2547,"Section 2(ii)(12AB)(b) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(ii)(12AB)(b),https://indiankanoon.org/doc/1209336/,The Reserve Bank Of India (Amendment) Act,2006,1209336,https://indiankanoon.org/doc/1568647/,1568647,"
    12AB)(b) in The Reserve Bank Of India (Amendment) Act,   2006   (b)  reverse repo means an instrument for lending funds 
  "
2548,"Section 2(ii)(12AB) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(ii)(12AB),https://indiankanoon.org/doc/1857132/,The Reserve Bank Of India (Amendment) Act,2006,1857132,https://indiankanoon.org/doc/1568647/,1568647,"
    12AB) in The Reserve Bank Of India (Amendment) Act,   2006   (12AB)  dealing in repo or reverse repo: Provided that lending 
  "
2549,"Section 2(ii) in The Reserve Bank Of India (Amendment) Act,   2006",Section 2(ii),https://indiankanoon.org/doc/1767918/,The Reserve Bank Of India (Amendment) Act,2006,1767918,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 2(ii) in The Reserve Bank Of India (Amendment) Act,   2006   (ii)  after clause (12A), the following shall 
  "
2550,"Section 3(i)(a) in The Reserve Bank Of India (Amendment) Act,   2006",Section 3(i)(a),https://indiankanoon.org/doc/1481201/,The Reserve Bank Of India (Amendment) Act,2006,1481201,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (a)  for the words, brackets and figure three per cent. of the total 
  "
2551,"Section 3(i)(b) in The Reserve Bank Of India (Amendment) Act,   2006",Section 3(i)(b),https://indiankanoon.org/doc/26481/,The Reserve Bank Of India (Amendment) Act,2006,26481,https://indiankanoon.org/doc/1568647/,1568647,"
    Reserve Bank Of India (Amendment) Act,   2006   (b)  the proviso shall be omitted 
  "
2552,"Section 3(i) in The Reserve Bank Of India (Amendment) Act,   2006",Section 3(i),https://indiankanoon.org/doc/365761/,The Reserve Bank Of India (Amendment) Act,2006,365761,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 3(i) in The Reserve Bank Of India (Amendment) Act,   2006   (i)  in sub- section 
  "
2553,"Section 3(ii) in The Reserve Bank Of India (Amendment) Act,   2006",Section 3(ii),https://indiankanoon.org/doc/926102/,The Reserve Bank Of India (Amendment) Act,2006,926102,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 3(ii) in The Reserve Bank Of India (Amendment) Act,   2006   (ii)  sub- sections (1AA) and (1B) shall 
  "
2554,"Section 3 in The Reserve Bank Of India (Amendment) Act,   2006",Section 3,https://indiankanoon.org/doc/1668512/,The Reserve Bank Of India Act,2006,1668512,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 3 in The Reserve Bank Of India (Amendment) Act,   2006   3.  Amendment of section 42.- In section 
  "
2555,"Section 4 in The Reserve Bank Of India (Amendment) Act,   2006",Section 4,https://indiankanoon.org/doc/1887798/,The Reserve Bank Of India Act,2006,1887798,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 4 in The Reserve Bank Of India (Amendment) Act,   2006   4.  Insertion of new Chapter IIID.- After Chapter IIIC 
  "
2556,"Section 45U(a) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U(a),https://indiankanoon.org/doc/760711/,The Reserve Bank Of India (Amendment) Act,2006,760711,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U(a) in The Reserve Bank Of India (Amendment) Act,   2006   (a)  derivative means an instrument, to be settled 
  "
2557,"Section 45U(b) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U(b),https://indiankanoon.org/doc/735236/,The Reserve Bank Of India (Amendment) Act,2006,735236,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U(b) in The Reserve Bank Of India (Amendment) Act,   2006   (b)  money market instruments include call or notice 
  "
2558,"Section 45U(c) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U(c),https://indiankanoon.org/doc/1959623/,The Reserve Bank Of India (Amendment) Act,2006,1959623,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U(c) in The Reserve Bank Of India (Amendment) Act,   2006   (c)  repo means an instrument for borrowing funds 
  "
2559,"Section 45U(d) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U(d),https://indiankanoon.org/doc/677824/,The Reserve Bank Of India (Amendment) Act,2006,677824,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U(d) in The Reserve Bank Of India (Amendment) Act,   2006   (d)  reverse repo means an instrument for lending 
  "
2560,"Section 45U(e) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U(e),https://indiankanoon.org/doc/1234796/,The Reserve Bank Of India (Amendment) Act,2006,1234796,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U(e) in The Reserve Bank Of India (Amendment) Act,   2006   (e)  securities means securities of the Central Government 
  "
2561,"Section 45U in The Reserve Bank Of India (Amendment) Act,   2006",Section 45U,https://indiankanoon.org/doc/1389781/,The Reserve Bank Of India Act,2006,1389781,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45U in The Reserve Bank Of India (Amendment) Act,   2006   45U.  Definitions.- For the purposes of this Chapter 
  "
2562,"Section 45V(1) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45V(1),https://indiankanoon.org/doc/757664/,The Reserve Bank Of India (Amendment) Act,2006,757664,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45V(1) in The Reserve Bank Of India (Amendment) Act,   2006   (1)  Notwithstanding anything contained in the Securities Contracts 
  "
2563,"Section 45V(2) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45V(2),https://indiankanoon.org/doc/1190847/,The Reserve Bank Of India (Amendment) Act,2006,1190847,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45V(2) in The Reserve Bank Of India (Amendment) Act,   2006   (2)  Transactions in such derivatives, as had been 
  "
2564,"Section 45V in The Reserve Bank Of India (Amendment) Act,   2006",Section 45V,https://indiankanoon.org/doc/380751/,The Reserve Bank Of India Act,2006,380751,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45V in The Reserve Bank Of India (Amendment) Act,   2006   45V.  Transactions in derivatives.-   (1)   Notwithstanding anything contained 
  "
2565,"Section 45W(1) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45W(1),https://indiankanoon.org/doc/1981446/,The Reserve Bank Of India (Amendment) Act,2006,1981446,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45W(1) in The Reserve Bank Of India (Amendment) Act,   2006   (1)  The Bank may, in public interest 
  "
2566,"Section 45W(2) in The Reserve Bank Of India (Amendment) Act,   2006",Section 45W(2),https://indiankanoon.org/doc/684224/,The Reserve Bank Of India (Amendment) Act,2006,684224,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45W(2) in The Reserve Bank Of India (Amendment) Act,   2006   (2)  The Bank may, for the purpose 
  "
2567,"Section 45W in The Reserve Bank Of India (Amendment) Act,   2006",Section 45W,https://indiankanoon.org/doc/1304309/,The Reserve Bank Of India Act,2006,1304309,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45W in The Reserve Bank Of India (Amendment) Act,   2006   45W.  Power to regulate transactions in derivatives, money market 
  "
2568,"Section 45X in The Reserve Bank Of India (Amendment) Act,   2006",Section 45X,https://indiankanoon.org/doc/609191/,The Reserve Bank Of India Act,2006,609191,https://indiankanoon.org/doc/1568647/,1568647,"
    Section 45X in The Reserve Bank Of India (Amendment) Act,   2006   45X.  Duty to comply with directions and furnish information 
  "
2569,"Section 1 in The Contempt Of Courts (Amendment) Act,   2006",Section 1,https://indiankanoon.org/doc/536648/,The Contempt Of Courts Act,2006,536648,https://indiankanoon.org/doc/1068778/,1068778,"
    Government Act  Section 1 in The Contempt Of Courts (Amendment) Act,   2006   1.  Short title.- This Act may be called ... Contempt of Courts (Amendment
"
2570,"Section 2(a) in The Contempt Of Courts (Amendment) Act,   2006",Section 2(a),https://indiankanoon.org/doc/55582/,The Contempt Of Courts (Amendment) Act,2006,55582,https://indiankanoon.org/doc/1068778/,1068778,"
    Section 2(a) in The Contempt Of Courts (Amendment) Act,   2006   (a)  no court shall impose a sentence under this 
  "
2571,"Section 2(b) in The Contempt Of Courts (Amendment) Act,   2006",Section 2(b),https://indiankanoon.org/doc/1191410/,The Contempt Of Courts (Amendment) Act,2006,1191410,https://indiankanoon.org/doc/1068778/,1068778,"
    Section 2(b) in The Contempt Of Courts (Amendment) Act,   2006   (b)  the court may permit, in any proceeding 
  "
2572,"Section 2 in The Contempt Of Courts (Amendment) Act,   2006",Section 2,https://indiankanoon.org/doc/1423105/,The Contempt Of Courts Act,2006,1423105,https://indiankanoon.org/doc/1068778/,1068778,"
    Government Act  Section 2 in The Contempt Of Courts (Amendment) Act,   2006   2.  Substitution of new section for section 
  "
2573,"Section 12(2)(f) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(f),https://indiankanoon.org/doc/1921556/,The Cost And Works Accountants (Amendment) Act,2006,1921556,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (f)  the levy of fees from members, examinees and other persons 
  "
2574,"Section 13(b) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(b),https://indiankanoon.org/doc/1808475/,The Cost And Works Accountants (Amendment) Act,2006,1808475,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(b) in The Cost And Works Accountants (Amendment) Act,   2006   (b)  the regulation of training of students 
  "
2575,"Section 13(c) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(c),https://indiankanoon.org/doc/1441785/,The Cost And Works Accountants (Amendment) Act,2006,1441785,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(c) in The Cost And Works Accountants (Amendment) Act,   2006   (c)  the maintenance and publication of a Register 
  "
2576,"Section 13(d) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(d),https://indiankanoon.org/doc/1039309/,The Cost And Works Accountants (Amendment) Act,2006,1039309,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(d) in The Cost And Works Accountants (Amendment) Act,   2006   (d)  collection of fees from members, examinees 
  "
2577,"Section 23 in The Cost And Works Accountants (Amendment) Act,   2006",Section 23,https://indiankanoon.org/doc/1516888/,The Cost And Works Accountants Act,2006,1516888,https://indiankanoon.org/doc/228912/,228912,"
    Section 23 in The Cost And Works Accountants (Amendment) Act,   2006   23.  Amendment of section 25.- In section ... principal Act, sub- section (3) shall be omitted. 24. Amendment of section 
  "
2578,"Section 26 in The Cost And Works Accountants (Amendment) Act,   2006",Section 26,https://indiankanoon.org/doc/1105174/,The Cost And Works Accountants Act,2006,1105174,https://indiankanoon.org/doc/228912/,228912,"
    Section 26 in The Cost And Works Accountants (Amendment) Act,   2006   26.  Omission of section 33.- Section 
  "
2579,"Section 30(ii)(a) in The Cost And Works Accountants (Amendment) Act,   2006",Section 30(ii)(a),https://indiankanoon.org/doc/995940/,The Cost And Works Accountants (Amendment) Act,2006,995940,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (a)  in clause (h), the words"" the Council and"" shall be omitted 
  "
2580,"Section 12(2)(e) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(e),https://indiankanoon.org/doc/29816/,The Cost And Works Accountants (Amendment) Act,2006,29816,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (e)  the prescribing of guidelines for granting or refusal of certificates of practice 
  "
2581,"Section 1(1) in The Cost And Works Accountants (Amendment) Act,   2006",Section 1(1),https://indiankanoon.org/doc/376839/,The Cost And Works Accountants (Amendment) Act,2006,376839,https://indiankanoon.org/doc/228912/,228912,"
    Section 1(1) in The Cost And Works Accountants (Amendment) Act,   2006   (1)  This Act may be called the Cost ... Works Accountants (Amendment
"
2582,"Section 1(2) in The Cost And Works Accountants (Amendment) Act,   2006",Section 1(2),https://indiankanoon.org/doc/138424/,The Cost And Works Accountants (Amendment) Act,2006,138424,https://indiankanoon.org/doc/228912/,228912,"
    Section 1(2) in The Cost And Works Accountants (Amendment) Act,   2006   (2)  It shall come into force on such 
  "
2583,"Section 1 in The Cost And Works Accountants (Amendment) Act,   2006",Section 1,https://indiankanoon.org/doc/1998535/,The Cost And Works Accountants Act,2006,1998535,https://indiankanoon.org/doc/228912/,228912,"
    Section 1 in The Cost And Works Accountants (Amendment) Act,   2006   1.  Short title and commencement.-   (1)   This ... called the Cost and Works Accountants (Amendment) Act,  2006 .     (2)   It shall come into force on such date 
  "
2584,"Section 2(1)(i)(aaa) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1)(i)(aaa),https://indiankanoon.org/doc/14887/,The Cost And Works Accountants (Amendment) Act,2006,14887,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (aaa)  '' Board'' means the Quality Review Board constituted under section 
  "
2585,"Section 2(1)(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1)(i),https://indiankanoon.org/doc/1295758/,The Cost And Works Accountants (Amendment) Act,2006,1295758,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (i)  after clause (a), the following clauses shall be inserted, namely:-' (aa)"" Authority 
  "
2586,"Section 2(1)(ii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1)(ii),https://indiankanoon.org/doc/389321/,The Cost And Works Accountants (Amendment) Act,2006,389321,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (ii)  after clause (f), the following clause shall be inserted, namely:-' (fa)"" notification 
  "
2587,"Section 2(1)(iii)(ib) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1)(iii)(ib),https://indiankanoon.org/doc/834785/,The Cost And Works Accountants (Amendment) Act,2006,834785,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (ib) "" Tribunal'' means a Tribunal established under sub- section (1) of section 
  "
2588,"Section 2(1)(iii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1)(iii),https://indiankanoon.org/doc/1673581/,The Cost And Works Accountants (Amendment) Act,2006,1673581,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (iii)  after clause (i), the following clauses shall be inserted, namely:-' (ia)"" specified 
  "
2589,"Section 2(1) in The Cost And Works Accountants (Amendment) Act,   2006",Section 2(1),https://indiankanoon.org/doc/1633254/,The Cost And Works Accountants (Amendment) Act,2006,1633254,https://indiankanoon.org/doc/228912/,228912,"
    Section 2(1) in The Cost And Works Accountants (Amendment) Act,   2006   (1)  of section 2,-   (i)   after clause 
  "
2590,"Section 6(ii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 6(ii),https://indiankanoon.org/doc/2255/,The Cost And Works Accountants (Amendment) Act,2006,2255,https://indiankanoon.org/doc/228912/,228912,"
    Section 6(ii) in The Cost And Works Accountants (Amendment) Act,   2006   (ii)  in case of misconduct falling under 
  "
2591,"Section 2 in The Cost And Works Accountants (Amendment) Act,   2006",Section 2,https://indiankanoon.org/doc/1189780/,The Cost And Works Accountants Act,2006,1189780,https://indiankanoon.org/doc/228912/,228912,"
    Section 2 in The Cost And Works Accountants (Amendment) Act,   2006   2.  Amendment of section 2.- In the Cost 
  "
2592,"Section 3 in The Cost And Works Accountants (Amendment) Act,   2006",Section 3,https://indiankanoon.org/doc/559022/,The Cost And Works Accountants Act,2006,559022,https://indiankanoon.org/doc/228912/,228912,"
    Section 3 in The Cost And Works Accountants (Amendment) Act,   2006   3.  Amendment of section 4.- In section 
  "
2593,"Section 4 in The Cost And Works Accountants (Amendment) Act,   2006",Section 4,https://indiankanoon.org/doc/1054458/,The Cost And Works Accountants Act,2006,1054458,https://indiankanoon.org/doc/228912/,228912,"
    Section 4 in The Cost And Works Accountants (Amendment) Act,   2006   4.  Amendment of section 5.- In section 
  "
2594,"Section 5(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 5(i),https://indiankanoon.org/doc/55185/,The Cost And Works Accountants (Amendment) Act,2006,55185,https://indiankanoon.org/doc/228912/,228912,"
    Section 5(i) in The Cost And Works Accountants (Amendment) Act,   2006   (i)  for sub- section (2), the following 
  "
2595,"Section 5(ii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 5(ii),https://indiankanoon.org/doc/1646673/,The Cost And Works Accountants (Amendment) Act,2006,1646673,https://indiankanoon.org/doc/228912/,228912,"
    Section 5(ii) in The Cost And Works Accountants (Amendment) Act,   2006   (ii)  after sub- section (2), the following 
  "
2596,"Section 5 in The Cost And Works Accountants (Amendment) Act,   2006",Section 5,https://indiankanoon.org/doc/577495/,The Cost And Works Accountants Act,2006,577495,https://indiankanoon.org/doc/228912/,228912,"
    Section 5 in The Cost And Works Accountants (Amendment) Act,   2006   5.  Amendment of section 6.- In section 
  "
